0,0,0,0,2,1,4,0,0
0,0,0,0,1,1,3,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,2,2,11,0,0
0,0,0,0,21,2,84,0,0
0,0,0,0,2,2,8,0,0
0,0,0,0,6,4,14,1,0
0,0,0,0,2,2,3,0,0
0,0,0,0,6,3,18,0,0
0,0,0,0,2,1,9,0,0
0,0,0,0,2,2,5,0,0
0,0,0,0,2,2,8,0,0
0,0,0,0,1,1,3,0,0
0,0,0,0,2,1,5,0,0
0,0,0,0,3,2,8,0,0
0,0,0,0,1,1,8,0,0
0,0,0,0,1,1,5,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,41,33,112,0,0
0,0,0,0,3,3,8,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,6,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,8,0,0
0,0,0,0,1,1,8,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,2,2,4,0,0
0,0,0,0,2,2,5,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,5,0,0
0,0,0,0,2,2,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,2,2,15,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,4,0,0
0,0,0,0,2,2,5,0,0
0,0,0,0,4,4,7,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,2,2,3,0,0
0,0,0,0,1,1,9,0,0
0,0,0,0,1,1,4,0,0
0,0,0,0,1,1,3,0,0
0,0,0,0,3,3,12,0,0
0,0,0,0,2,1,4,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,2,2,5,0,0
0,0,0,0,1,1,2,0,0
0,0,0,0,4,3,9,0,0
0,0,0,0,2,2,3,1,0
0,0,0,0,0,0,0,0,0
0,1,1,1,78,6,179,0,1
0,0,0,0,2,2,4,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,11,5,28,0,0
0,1,1,1,82,11,207,0,1
